1.613618007901750806e+00,1.474242942290922330e-03,7.275079108050738167e-09,4.424927860619778941e-01,1.256516053103663211e+00,9.884683237603560102e-03
9.991299915364348916e-01,3.158765628489190822e-03,3.467762761250446448e-08,4.883100133328127646e-01,4.449547470193473409e+00,1.871520118113448039e-01
7.784738929979271305e-01,5.013104919045685906e-03,1.120231016971176372e-07,4.962287597490299684e-01,7.608927137644048599e+00,9.083074112902667085e-01
7.061715962668212443e-01,7.168358485025407532e-03,2.774017180018382410e-07,4.984120371573230734e-01,8.762601631776380628e+00,2.204623091975023375e+00
6.952758491049610967e-01,9.730084158003424535e-03,5.879893147304838733e-07,4.914352344760921087e-01,7.425756567160521904e+00,3.420270711331786728e+00
8.378502012877377947e-01,1.329886333299169603e-02,1.157655593817684638e-06,4.862913906869041347e-01,4.828709299712656389e+00,3.941401419167258169e+00
6.971933339530197449e-01,1.662380601154040197e-02,2.096759184462350123e-06,5.155632793638993405e-01,3.093112903893900700e+00,3.869833250935012181e+00
4.930924237108196828e-01,1.922347888192012591e-02,3.418463887995945513e-06,5.162494825165905299e-01,2.710097699815101180e+00,3.507260723940933467e+00
9.046187047112882462e-01,2.448026206198758090e-02,5.357320410938857741e-06,5.149455638645334954e-01,2.771904917072101959e+00,2.955751977982244760e+00
8.376040248922743681e-01,2.974682303434714181e-02,8.255926828523902933e-06,5.193527342238356548e-01,3.217189073952635425e+00,2.245840601980999107e+00
6.544518708071609403e-01,3.415272170241904354e-02,1.219003196535148986e-05,5.168857071182214602e-01,4.617360907901898237e+00,1.339379715597137865e+00
9.069790671081812139e-01,4.064347981696380535e-02,1.750681521730508376e-05,5.118781485141002952e-01,6.398872714805579065e+00,2.888087553899414961e-01
1.110144216720588162e+00,4.901251458827177859e-02,2.502638723800028236e-05,5.103211985706341824e-01,7.415347859212616299e+00,-5.472805179771323969e-01
1.183041868882668934e+00,5.832512785626463303e-02,3.562343759892825192e-05,5.073874700353383504e-01,7.261616394032217592e+00,-7.451846766337167915e-01
1.198491341565198987e+00,6.817545475109683395e-02,5.009211171763559769e-05,5.153031207903301381e-01,6.327069611938991756e+00,-1.915369701134673752e-01
1.204497729337295153e+00,7.848482789903940549e-02,6.916750783783776480e-05,5.187686598633427515e-01,5.244993132375181943e+00,8.914079407569548419e-01
1.197298101999985098e+00,8.911965499907208155e-02,9.349688154158148636e-05,5.179100387086198465e-01,4.101024970509699941e+00,2.175283982020189910e+00
1.185648326602036784e+00,1.000141226399568345e-01,1.236002495239933957e-04,5.166607685805599814e-01,2.575926331245059764e+00,3.290745766817477769e+00
1.023818204054852243e+00,1.097159468613739808e-01,1.594654182594178963e-04,5.187349756681739477e-01,2.789000131201395116e-01,3.805275426001372363e+00
1.041209543027693307e+00,1.198610751203011693e-01,2.010191187913270975e-04,5.192921468141291630e-01,-2.585496347240940462e+00,3.429097308529892807e+00
1.096800141236957238e+00,1.308050313781735363e-01,2.486716116029960089e-04,5.171905289952104523e-01,-5.369592828504411663e+00,2.362168440004293934e+00
1.053230456276340599e+00,1.414738794973866287e-01,3.025557162988800524e-04,5.136078650663283840e-01,-7.769906806837158619e+00,1.290979752288075044e+00
9.568937168235147617e-01,1.512265804967524996e-01,3.622212601183173752e-04,5.076140060453754321e-01,-9.595942581195789245e+00,1.023186856662183786e+00
7.861144129443869977e-01,1.592085171513544783e-01,4.267091542570662101e-04,5.109125227030760774e-01,-1.019493887232649598e+01,2.085805817128234096e+00
7.641701815426608091e-01,1.668972570175905890e-01,4.951618107701058220e-04,5.174923728131903822e-01,-9.355963227760453194e+00,4.388072355984843576e+00
7.157230329585725359e-01,1.739983203524123057e-01,5.670092983116138468e-04,5.201787089769877026e-01,-7.229153608455114899e+00,7.258537447378455632e+00
8.079608717055866141e-01,1.818726294937725863e-01,6.418494745269120137e-04,5.209810884479774140e-01,-4.406659736891745283e+00,9.801629637960367347e+00
9.131471922851107648e-01,1.905570674865091074e-01,7.194554020947773170e-04,5.144395816133354726e-01,-1.752723252884981653e+00,1.138194317131585187e+01
9.597659286952961999e-01,1.993827495333617972e-01,7.993419341653416150e-04,5.116817439395663358e-01,5.320058508608609404e-01,1.172012199707714331e+01
9.588253325419653361e-01,2.078779930221156258e-01,8.807710446409963310e-04,5.128878377482068984e-01,2.431935931453470090e+00,1.075206593031656865e+01
9.593666498105006823e-01,2.160369109567970014e-01,9.629300881876964825e-04,5.165878481129835276e-01,4.069388660461518370e+00,8.512844902870700281e+00
8.858271149634679986e-01,2.232400933248644970e-01,1.045041813678866064e-03,5.228640369052789394e-01,5.409992856308744713e+00,5.104245871389671230e+00
8.378653012286777502e-01,2.297256427618533658e-01,1.126431313780443038e-03,5.241594731953276298e-01,6.039258174759316589e+00,9.283267625652622534e-01
6.811810430907845326e-01,2.347197509756762668e-01,1.206669750077489760e-03,5.194750242217297531e-01,5.488656821797774477e+00,-3.174933552602495102e+00
5.578297728818619738e-01,2.385800146761153373e-01,1.285613451985408856e-03,5.144151872929417779e-01,3.896628531718732358e+00,-6.299916705134151584e+00
9.214345625956740227e-01,2.445819730865688990e-01,1.362647060194581558e-03,5.143374987024817990e-01,1.815887818413382870e+00,-8.015627431058680585e+00
1.105746528491935665e+00,2.513723631782449064e-01,1.436634149226340704e-03,5.163080843462570790e-01,-1.200531633973648260e-01,-8.475132297927435943e+00
1.096344861690287775e+00,2.577534198055678738e-01,1.506663004428567855e-03,5.169630317886003690e-01,-1.238974050459646703e+00,-8.197795694497058250e+00
9.459296221694628581e-01,2.630022717312580638e-01,1.572264195286600993e-03,5.183305850885356891e-01,-1.230158054978346183e+00,-7.759609024738505667e+00
9.454756286144503363e-01,2.679911552349814596e-01,1.632981385666831299e-03,5.190736644036022529e-01,-3.216546889372403073e-01,-7.525126070293706171e+00
9.283786501610423736e-01,2.726348151311092094e-01,1.688169606739598448e-03,5.190422883362030282e-01,1.064398728854116793e+00,-7.603751353885038533e+00
8.966980086984531750e-01,2.768619027074017969e-01,1.737355073834529525e-03,5.173341077885155181e-01,2.530031668397702216e+00,-7.957670001013652517e+00
9.815067157235275452e-01,2.811720101215559042e-01,1.779784038571309308e-03,5.143946787705362400e-01,3.431328353489073724e+00,-8.477393725959258219e+00
1.146274264112302044e+00,2.858012462981125990e-01,1.813984861882180898e-03,5.150753405407560992e-01,3.047165537747472008e+00,-8.995288052924259148e+00
1.145149623455450349e+00,2.900053050784794362e-01,1.838783227017988259e-03,5.183192102248823652e-01,1.122234317468196574e+00,-9.310903982681475455e+00
