7.841232500410885153e-01,3.539400541351845481e-02,6.195950234837174220e-01
5.904422614679155634e-01,2.649176761631221733e-01,-7.623624864386918665e-01
-1.911247357556159210e-01,9.636212374357048249e-01,1.868299926275944767e-01
7.797425810024607440e-01,1.206897451913482577e-01,6.143577919892241335e-01
5.761049443022926431e-01,2.459224264109009517e-01,-7.795032095167111486e-01
-2.451624021505977580e-01,9.617464060097750123e-01,1.222262277489175875e-01
7.795788989695443538e-01,1.659960100576106934e-01,6.039056887398829288e-01
5.758565272254153600e-01,1.891629363089641913e-01,-7.953657300327777735e-01
-2.462641088933034683e-01,9.678133725999361614e-01,5.187754475298197304e-02
7.861683348545196459e-01,1.833631301058888108e-01,5.901841651925068266e-01
5.813936438087102809e-01,1.044045975694436329e-01,-8.068959738062927434e-01
-2.095729064768271088e-01,9.774853856809454511e-01,-2.452657531759922654e-02
7.967160316193819813e-01,1.883172433943951229e-01,5.742649625131212021e-01
5.844134134312169992e-01,2.006339519921404753e-03,-8.114535966033723513e-01
-1.539628657725810590e-01,9.821062344330200311e-01,-1.084566475121472723e-01
8.071348466778235364e-01,1.963509890174022776e-01,5.567582329685873965e-01
5.816717996277240843e-01,-1.032282194027806660e-01,-8.068468613667609812e-01
-1.009520049308038486e-01,9.750847779749522992e-01,-1.975309332950464514e-01
8.154477431568418755e-01,2.134343983427593738e-01,5.380435623393448052e-01
5.755252349004673640e-01,-1.997676930817452734e-01,-7.930091963042480430e-01
-6.177170256778835578e-02,9.563152030785473379e-01,-2.857370012169653251e-01
8.226985045280709175e-01,2.328725638377283358e-01,5.185920505881432829e-01
5.676246240131018750e-01,-2.865396475027755518e-01,-7.718143195073061680e-01
-3.113717592459951111e-02,9.293360998502590009e-01,-3.679199408599690413e-01
8.310056349272072485e-01,2.448794051017809115e-01,4.994636300233338821e-01
5.562637049920059473e-01,-3.668388594151656967e-01,-7.456540708398522455e-01
6.273663664225897227e-04,8.974762193853450531e-01,-4.410626783250303773e-01
8.412213754188343495e-01,2.446027347667626139e-01,4.821994690584185950e-01
5.393974403979747700e-01,-4.412994719390247456e-01,-7.171507962417641435e-01
3.737735224558159236e-02,8.633797334365960197e-01,-5.031686247870944539e-01
8.535620317431699133e-01,2.281572843584196986e-01,4.683762926624442935e-01
5.145669097361919020e-01,-5.099364025186970961e-01,-6.893372860387749768e-01
8.156483090455371454e-02,8.294030691633945684e-01,-5.526645199525219709e-01
8.679088528650085177e-01,1.890581518847701814e-01,4.593380877814752794e-01
4.773140233078844719e-01,-5.734024508162534062e-01,-6.658687100796767400e-01
1.374977165911686894e-01,7.971618486795146730e-01,-5.879011416618549202e-01
8.814943519368708680e-01,1.251491589208233446e-01,4.553082765505570007e-01
4.253117705961638184e-01,-6.293118726295077181e-01,-6.504434695099584607e-01
2.051284976007433092e-01,7.670101970071562247e-01,-6.079622342870614204e-01
8.896260669106766938e-01,4.424874731188856158e-02,4.545412237793849397e-01
3.627955949295663118e-01,-6.730078959125920246e-01,-6.445463695547319904e-01
2.773895175287688364e-01,7.383107787014189238e-01,-6.147785719668358295e-01
8.898235368404329160e-01,-4.003918670315557982e-02,4.545449723313382262e-01
