7.841232500410886264e-01,3.539400541351841317e-02,6.195950234837173110e-01
5.904422614679156744e-01,2.649176761631221177e-01,-7.623624864386918665e-01
-1.911247357556159210e-01,9.636212374357048249e-01,1.868299926275944767e-01
7.793541883978188922e-01,1.347900756655125432e-01,6.119139518992589011e-01
5.766347939771331310e-01,2.278021381140001578e-01,-7.846008540977001955e-01
-2.451517150752910990e-01,9.643328374467259323e-01,9.981390295378002320e-02
7.797000476619645459e-01,1.916975431458349532e-01,5.960871476793253576e-01
5.770346146743174920e-01,1.496245192317959272e-01,-8.028969776572912886e-01
-2.431026309067377822e-01,9.699817293206325353e-01,6.046126834499303618e-03
7.886776277916991429e-01,2.165065462524559947e-01,5.754237698016086977e-01
5.812571859662195584e-01,4.237274967933502695e-02,-8.126159202751366273e-01
-2.003189536830204398e-01,9.753611974817731900e-01,-9.242754611459910730e-02
8.031485540990934702e-01,2.236370835203203844e-01,5.522126899365902286e-01
5.799739154886905945e-01,-8.140434431943291416e-02,-8.105575797779279723e-01
-1.363182212126453907e-01,9.712671041787246384e-01,-1.950834564093326118e-01
8.179438353303288833e-01,2.285033669193262673e-01,5.279716787458811345e-01
5.705972370070175881e-01,-2.051448310610859971e-01,-7.951945620306487550e-01
-7.339397393123729685e-02,9.516836710132164923e-01,-2.981803397184376592e-01
8.304041368845721527e-01,2.381099102641688059e-01,5.037188105350928202e-01
5.566673789284277696e-01,-3.165003878752780664e-01,-7.680813328023977649e-01
-2.346057830525720422e-02,9.182217462030962674e-01,-3.953712510495696053e-01
8.415602341794471419e-01,2.471360131173901409e-01,4.803125683107464239e-01
5.398702355738723702e-01,-4.141086346357908954e-01,-7.328397966526916107e-01
1.779047627413367361e-02,8.760352902937111885e-01,-4.819187371475319170e-01
8.534068944893258291e-01,2.469899171490639866e-01,4.590126940229005692e-01
5.179317466640090961e-01,-5.009489392852876088e-01,-6.933951731347909320e-01
5.868030583703005149e-02,8.294854677194319903e-01,-5.554371977574266150e-01
8.663065719233123962e-01,2.339545613519257439e-01,4.413368177192452668e-01
4.890069345789889166e-01,-5.774678455507230579e-01,-6.537607401697210774e-01
1.019075141069877427e-01,7.821739900288613434e-01,-6.146695925397446247e-01
8.799006232695406604e-01,2.052390889424794418e-01,4.285461580151179728e-01
4.512116764309574424e-01,-6.436131233287084585e-01,-6.181991350876272495e-01
1.489393039916254713e-01,7.373188346589162334e-01,-6.589218617404442035e-01
8.934899373211495632e-01,1.553180241609619372e-01,4.213692481500834197e-01
4.005789273013898311e-01,-6.997952182353074368e-01,-5.914585155496151492e-01
2.030080169689705560e-01,6.972538734124409388e-01,-6.874771131768323551e-01
9.041204689797134320e-01,8.301210866099015262e-02,4.191362158035051300e-01
3.361967218410886193e-01,-7.436151463178152232e-01,-5.779344932183360095e-01
2.637004775011909663e-01,6.634346268097924826e-01,-7.002260736243294259e-01
9.078974258603755843e-01,-2.986383639100696850e-03,4.191817572839984241e-01
2.646967909620533965e-01,-7.713171089519877954e-01,-5.787966191449052111e-01
3.250505699156058248e-01,6.364440266043864813e-01,-6.994863315646517865e-01
9.038599374126308206e-01,-8.883011497462296735e-02,4.185049870965071306e-01
1.963492469620298775e-01,-7.829739466245138058e-01,-5.902531424284114259e-01
3.801107559418072102e-01,6.156793074419658618e-01,-6.902570562005293509e-01
8.944830974408657376e-01,-1.637964927667667769e-01,4.160176647209003487e-01
1.382014950657583507e-01,-7.836166484906913476e-01,-6.056775503323150733e-01
4.252062266386804623e-01,5.992625945124735454e-01,-6.782949267534299498e-01
8.829692270013594912e-01,-2.237921426803928526e-01,4.126529062690706406e-01
9.175756927310727007e-02,-7.798139910691442855e-01,-6.192501011796701649e-01
4.603758167651887390e-01,5.846428107946590735e-01,-6.680171338570339845e-01
8.718882467867605790e-01,-2.678835437020319898e-01,4.099381564791432231e-01
5.668774873682156518e-02,-7.762738054814011246e-01,-6.278419212346588729e-01
4.864127714878387909e-01,5.706464631799258447e-01,-6.616382922647214837e-01
8.638888997416080962e-01,-2.944411671060541136e-01,4.086567851210120561e-01
3.462433141470572240e-02,-7.747033802037532890e-01,-6.313761385804114168e-01
5.024909199007308036e-01,5.595883056483081930e-01,-6.590628221920964425e-01
8.620636565311147193e-01,-3.004235761676060101e-01,4.081567431523068223e-01
2.987288836661857599e-02,-7.738387182200188175e-01,-6.326778396011965011e-01
5.059188300831769514e-01,5.576013926421439226e-01,-6.581237150350804921e-01
8.681832105285626211e-01,-2.841083869573158838e-01,4.068664859974607806e-01
4.603811892833555713e-02,-7.702434087258445139e-01,-6.360861442645282526e-01
4.941036374745533255e-01,5.709706785766234249e-01,-6.556325797642040820e-01
8.810092981405568402e-01,-2.461212678405165499e-01,4.040382879368022429e-01
8.306127023086407046e-02,-7.602913362752893311e-01,-6.442498811692788374e-01
4.657504073883522722e-01,6.011500690606741415e-01,-6.493805914129407997e-01
8.968305610256424032e-01,-1.869560898665604542e-01,4.009268827177771555e-01
1.379754676159685722e-01,-7.428816831702929058e-01,-6.550492921682025127e-01
4.203066917790268531e-01,6.427862983242996764e-01,-6.404436427676042376e-01
9.103354517900235088e-01,-1.074904764068948387e-01,3.996688162845812298e-01
