1.613618007901750806e+00,1.474242942290922330e-03,7.275079108050738167e-09,3.623256036565933869e-01,-2.159269542539492270e-02,-3.994545895881900189e-07
9.991299915364348916e-01,3.158765628489190822e-03,3.467762761250446448e-08,4.013405614229562657e-01,-8.366516584676272905e-02,-9.244256822112462279e-06
7.784738929979271305e-01,5.013104919045685906e-03,1.120231016971176372e-07,4.528183263196352559e-01,-1.789630490440972665e-01,-6.487191666929652246e-05
7.061715962668212443e-01,7.168358485025407532e-03,2.774017180018382410e-07,4.810452803889455620e-01,-2.937796656101663295e-01,-2.635607557231418657e-04
6.952758491049610967e-01,9.730084158003424535e-03,5.879893147304838733e-07,4.878236214689929406e-01,-4.106640613935769735e-01,-7.628293797477847830e-04
8.378502012877377947e-01,1.329886333299169603e-02,1.157655593817684638e-06,4.815957004439520572e-01,-5.189263532624142083e-01,-1.742115440844223999e-03
6.971933339530197449e-01,1.662380601154040197e-02,2.096759184462350123e-06,4.984415032651632327e-01,-6.197093525736752095e-01,-3.342510872961952650e-03
4.930924237108196828e-01,1.922347888192012591e-02,3.418463887995945513e-06,5.054573180779822206e-01,-7.127486808120331307e-01,-5.635281573824631705e-03
9.046187047112882462e-01,2.448026206198758090e-02,5.357320410938857741e-06,5.109873204761234966e-01,-7.919457653532494534e-01,-8.581701577747640267e-03
8.376040248922743681e-01,2.974682303434714181e-02,8.255926828523902933e-06,5.111183132124808015e-01,-8.536178867843566831e-01,-1.202077701842999870e-02
6.544518708071609403e-01,3.415272170241904354e-02,1.219003196535148986e-05,5.021536335738714385e-01,-8.946495529544831182e-01,-1.570134442515510112e-02
9.069790671081812139e-01,4.064347981696380535e-02,1.750681521730508376e-05,5.041127758384559288e-01,-9.110612498674485193e-01,-1.931632715515310683e-02
1.110144216720588162e+00,4.901251458827177859e-02,2.502638723800028236e-05,5.065705203659700562e-01,-8.987318506304436960e-01,-2.252101748871154774e-02
1.183041868882668934e+00,5.832512785626463303e-02,3.562343759892825192e-05,4.961391430431114080e-01,-8.556240434919553106e-01,-2.499693476644857318e-02
1.198491341565198987e+00,6.817545475109683395e-02,5.009211171763559769e-05,4.984071353882638111e-01,-7.816330787013523462e-01,-2.654238461133515137e-02
1.204497729337295153e+00,7.848482789903940549e-02,6.916750783783776480e-05,5.015616008560364047e-01,-6.783854874546487723e-01,-2.712232167637977295e-02
1.197298101999985098e+00,8.911965499907208155e-02,9.349688154158148636e-05,5.034832973191427641e-01,-5.496920152004299842e-01,-2.688006745842428866e-02
1.185648326602036784e+00,1.000141226399568345e-01,1.236002495239933957e-04,5.051737580317113840e-01,-4.000746255794092598e-01,-2.611459149382486938e-02
1.023818204054852243e+00,1.097159468613739808e-01,1.594654182594178963e-04,4.999206283118792782e-01,-2.353277304105803325e-01,-2.523054586696538495e-02
1.041209543027693307e+00,1.198610751203011693e-01,2.010191187913270975e-04,5.017118725559637227e-01,-6.116587915028205008e-02,-2.466983408734242655e-02
1.096800141236957238e+00,1.308050313781735363e-01,2.486716116029960089e-04,5.036835087568941605e-01,1.167021874635740530e-01,-2.483094335386436952e-02
1.053230456276340599e+00,1.414738794973866287e-01,3.025557162988800524e-04,5.047556566398588851e-01,2.902484273574746920e-01,-2.599284544102460626e-02
9.568937168235147617e-01,1.512265804967524996e-01,3.622212601183173752e-04,5.081482767540453915e-01,4.512135802908286974e-01,-2.825586351646715288e-02
7.861144129443869977e-01,1.592085171513544783e-01,4.267091542570662101e-04,5.129217687587032115e-01,5.924538518331042836e-01,-3.152413151443606704e-02
7.641701815426608091e-01,1.668972570175905890e-01,4.951618107701058220e-04,5.088259824229678374e-01,7.100104012857572089e-01,-3.553704048981699837e-02
7.157230329585725359e-01,1.739983203524123057e-01,5.670092983116138468e-04,4.947570593018142948e-01,8.039309214310177421e-01,-3.994641952736574519e-02
