-3.161024535866682417e+00,-1.909369199318548871e+00,1.147511751342826569e+00,-7.787874829671593835e-01,-1.586040525488617403e+00,9.584777085935407559e-01
-3.144885616052659039e+00,-1.905013044015763990e+00,1.151109308990847957e+00,-7.838563640222381279e-01,-1.606593716639250102e+00,9.735580686369414982e-01
-3.132039305789399375e+00,-1.899551175315967511e+00,1.152074387587873616e+00,-7.883293289968555939e-01,-1.617072732851378536e+00,9.858912419722547504e-01
-3.120316233760033864e+00,-1.893395933036467360e+00,1.151256035900605879e+00,-7.919727524382129680e-01,-1.624424234417585655e+00,9.972664950912845105e-01
-3.108727590650581352e+00,-1.886539608670760870e+00,1.148789003536901276e+00,-7.946425915922339378e-01,-1.630881120495131009e+00,1.008561402533287188e+00
-3.096975879459527903e+00,-1.879066665754873577e+00,1.144844245405549632e+00,-7.962822408178816813e-01,-1.637341963217978869e+00,1.020033208905539501e+00
-3.084853714306259764e+00,-1.871028676194178786e+00,1.139704619652574191e+00,-7.969844337433572568e-01,-1.644441109858361116e+00,1.031865424004760667e+00
-3.072914600489299985e+00,-1.862320096221325993e+00,1.133079040560170503e+00,-7.969126914264027528e-01,-1.650475110297294101e+00,1.043574630850685914e+00
-3.061418795583287444e+00,-1.853257643552292722e+00,1.125356568919061218e+00,-7.961739570276482603e-01,-1.655591691015881661e+00,1.054890433222283708e+00
-3.049279027239883089e+00,-1.843914001806590264e+00,1.117260214151873710e+00,-7.946680826945069498e-01,-1.662893579419535861e+00,1.066790792173181623e+00
-3.037409604036823918e+00,-1.834318602218244720e+00,1.108325182899545291e+00,-7.924352146381173911e-01,-1.670090320096661696e+00,1.078449770315843104e+00
-3.026202538597152714e+00,-1.824567032683536150e+00,1.098397338910539478e+00,-7.894769980030786893e-01,-1.676375248643928062e+00,1.089497852385151733e+00
-3.014765529637049468e+00,-1.814647807822609593e+00,1.087852156104635037e+00,-7.854687233642900779e-01,-1.684273511994932138e+00,1.100758680607043960e+00
-3.003079469611167784e+00,-1.804557282226432857e+00,1.076606548072004399e+00,-7.802186620279132345e-01,-1.693940681576212581e+00,1.112266462442521808e+00
-2.991555312463875627e+00,-1.794350737668286344e+00,1.064484393289574449e+00,-7.737623156854606110e-01,-1.704364581291694991e+00,1.123649959188952829e+00
-2.980358473286419230e+00,-1.783997416765402910e+00,1.051359043640359259e+00,-7.661776193280814828e-01,-1.714950485343370135e+00,1.134763125501594194e+00
-2.969591980890124994e+00,-1.773598529847944860e+00,1.037440554038256746e+00,-7.576442665807370247e-01,-1.725529747482453136e+00,1.145508587285703150e+00
-2.959330441498255748e+00,-1.763269266539004620e+00,1.023023655230469009e+00,-7.483990805261796497e-01,-1.736003109242266751e+00,1.155813561950348234e+00
-2.949619595697035024e+00,-1.753023208625888341e+00,1.008242738590249932e+00,-7.386829311336554627e-01,-1.746089141478247120e+00,1.165631194693404149e+00
-2.940506095601530756e+00,-1.742745644953026085e+00,9.929796361995040233e-01,-7.287583288477132992e-01,-1.755122540495152705e+00,1.174904753656960565e+00
-2.931432064045088381e+00,-1.732215629079149721e+00,9.773391321884523641e-01,-7.185524657468718157e-01,-1.764025204246625123e+00,1.184196298961599059e+00
-2.921970913633298750e+00,-1.721157428138893275e+00,9.612244581906247420e-01,-7.080257273080113878e-01,-1.773120634208438240e+00,1.193946114418053428e+00
-2.911985658056539528e+00,-1.709299277880647949e+00,9.443349899717773388e-01,-6.973421194517372967e-01,-1.781733200391623306e+00,1.204286953769364343e+00
-2.901346055066678531e+00,-1.696435959826548601e+00,9.265074313175257759e-01,-6.867474549672126782e-01,-1.789235637297264425e+00,1.215332275280882168e+00
-2.889870552286858185e+00,-1.682415089450744139e+00,9.077227717055871281e-01,-6.764808532007435815e-01,-1.795289129448775833e+00,1.227244395583209302e+00
-2.877287135051851852e+00,-1.667323514308606924e+00,8.884727227528349536e-01,-6.665945018019991952e-01,-1.800628923308064122e+00,1.240313219225602781e+00
-2.863716111249033247e+00,-1.651445565755849332e+00,8.692247660896640360e-01,-6.571785119774833372e-01,-1.805540557065261842e+00,1.254423449231433896e+00
-2.849257836719725212e+00,-1.635023742080969678e+00,8.502830607302074295e-01,-6.479277527726265973e-01,-1.810862514939574508e+00,1.269513462897996714e+00
-2.834272314306959917e+00,-1.618234168951812268e+00,8.315651548021922856e-01,-6.385306642858988857e-01,-1.816815589240341255e+00,1.285240621045201204e+00
-2.819210966931120943e+00,-1.601086636772808935e+00,8.126084055582971644e-01,-6.287827066253079966e-01,-1.823026620946271770e+00,1.301134837786324105e+00
-2.804496519425208945e+00,-1.583558765311195105e+00,7.929499419760462908e-01,-6.185260959594197638e-01,-1.829174830632511961e+00,1.316746001084510009e+00
-2.790514037450657625e+00,-1.565684884528453003e+00,7.723012881580622047e-01,-6.076405381226208657e-01,-1.835153958305414390e+00,1.331667062665027101e+00
-2.777683210142499970e+00,-1.547599481231674456e+00,7.505299277925723267e-01,-5.962188541297930300e-01,-1.840655790461322994e+00,1.345430177650475567e+00
-2.766275789978454469e+00,-1.529567764335130198e+00,7.278473656440352935e-01,-5.843960881298984056e-01,-1.845645494869451619e+00,1.357734619879354288e+00
-2.756417596394055813e+00,-1.511823464158949637e+00,7.044593442553602758e-01,-5.725555555481548486e-01,-1.849639997449224804e+00,1.368383241357704616e+00
-2.747654053148966380e+00,-1.494293235256071606e+00,6.805506940065823018e-01,-5.604337877780818378e-01,-1.853340386451836741e+00,1.377900928574482098e+00
-2.739012053514608525e+00,-1.476585407599217303e+00,6.563297503251541709e-01,-5.467494821957400442e-01,-1.859168072624584944e+00,1.387570572608824104e+00
-2.730311649828283116e+00,-1.458366721632070595e+00,6.313154100958101589e-01,-5.316191333632633853e-01,-1.866440977437947346e+00,1.397544160392290014e+00
-2.721718637647867034e+00,-1.439457267797638718e+00,6.049611686469972271e-01,-5.156987469210625452e-01,-1.873605886505655072e+00,1.407482124628606002e+00
-2.713382599148950192e+00,-1.419770259967406245e+00,5.769113513633458146e-01,-4.993509861837474029e-01,-1.879838793635727034e+00,1.417110414761997950e+00
-2.705268377345599440e+00,-1.399272728048362113e+00,5.471130852363171870e-01,-4.821513304102147401e-01,-1.885771153941003142e+00,1.426537471252290024e+00
-2.697493186529745124e+00,-1.377934676450728979e+00,5.152736790810208412e-01,-4.638198676189738690e-01,-1.891535040282920299e+00,1.435653202027365571e+00
-2.690151062182788433e+00,-1.355654290199222123e+00,4.809266257331830663e-01,-4.439923022103220984e-01,-1.897220180824013669e+00,1.444367922195862741e+00
-2.683126189575837373e+00,-1.332164091748869739e+00,4.435418332628745519e-01,-4.218368114211543674e-01,-1.903537437694890810e+00,1.452925143361003091e+00
-2.676274039462986920e+00,-1.306902683419910671e+00,4.020975195952027348e-01,-3.965496533554361824e-01,-1.910811681549911878e+00,1.461555617155966269e+00
-2.669631552393584961e+00,-1.278980935231969873e+00,3.547567941446679307e-01,-3.678398306188198630e-01,-1.918164710634716164e+00,1.470079161823171221e+00
-2.663202262460369507e+00,-1.247226467562037255e+00,2.993215900018882936e-01,-3.350530825294210091e-01,-1.925130639893752660e+00,1.478400249332533889e+00
-2.657052889309513777e+00,-1.210562665329953269e+00,2.339247767428501990e-01,-2.973410282554153627e-01,-1.931867453252034350e+00,1.486467099687791116e+00
-2.651551088104211917e+00,-1.169487425721817520e+00,1.596609171862444776e-01,-2.557351075964960918e-01,-1.938181526371968610e+00,1.493815257802286522e+00
-2.647220389511614425e+00,-1.129996041974633325e+00,8.859035515966257046e-02,-2.170615969556226044e-01,-1.943669744385642550e+00,1.499737429086961615e+00
-2.644238465022082263e+00,-1.101157794101548681e+00,3.905430958316599005e-02,-1.911449156086943157e-01,-1.947889148701659190e+00,1.503904405649546083e+00
-2.642319536755119991e+00,-1.084559253642481513e+00,1.413903843129575566e-02,-1.793414913219577300e-01,-1.950797817940548295e+00,1.506617277241593555e+00
-2.640857784127289776e+00,-1.075431613275228626e+00,4.412078003006240923e-03,-1.750835150933352513e-01,-1.954183784628449549e+00,1.508976000261859962e+00
-2.639558316924822901e+00,-1.069601183277061995e+00,1.289675095756572486e-03,-1.731513902298396357e-01,-1.958767855998877261e+00,1.511491775512114888e+00
-2.638468983951423485e+00,-1.065078779045800283e+00,3.732578161654087970e-04,-1.720135278403742418e-01,-1.963563692731915999e+00,1.513871212761860541e+00
-2.637536685163879735e+00,-1.061098087818195479e+00,1.670800046560381481e-04,-1.710222025949743596e-01,-1.968447795658839539e+00,1.516138846845151544e+00
-2.636814671868655591e+00,-1.057439077234590297e+00,1.173508142390646339e-04,-1.704159101157892431e-01,-1.972816170240346167e+00,1.518070470882080025e+00
-2.636273011174336212e+00,-1.054034631083001994e+00,1.387434926149616089e-04,-1.701823109497268005e-01,-1.976656271705140133e+00,1.519684569163987753e+00
-2.635999345179574682e+00,-1.050860341504887607e+00,4.421388665172380772e-05,-1.709020677109717168e-01,-1.979207660111152789e+00,1.520661549017283676e+00
-2.635811590516027092e+00,-1.047795342205508184e+00,-5.147366604064940437e-05,-1.718368443926998890e-01,-1.981448931376607936e+00,1.521464537057724886e+00
-2.635584214041061024e+00,-1.044699858792479175e+00,-1.682472103035645514e-04,-1.724496278823334505e-01,-1.984030533341807567e+00,1.522414782279411849e+00
-2.635158764636276185e+00,-1.041425889286852424e+00,-2.962317003098637459e-04,-1.719216274450992843e-01,-1.987927376281077851e+00,1.523974601231185666e+00
-2.634237014628370233e+00,-1.037884130359988388e+00,-6.831614143357385167e-05,-1.685225645003438355e-01,-1.995327187756275711e+00,1.527151239296995255e+00
-2.633365132932860231e+00,-1.034390496355770850e+00,1.952862745826302064e-05,-1.647717841972665687e-01,-2.002869462381047683e+00,1.530394109209461728e+00
-2.632658934830268027e+00,-1.031170297013457970e+00,2.866203651436368066e-06,-1.611360281146098639e-01,-2.009920918615939467e+00,1.533377239458459051e+00
-2.632052640154738388e+00,-1.028235302606347323e+00,-5.365665868398034077e-05,-1.573355589320485082e-01,-2.016809671953293304e+00,1.536268555170986927e+00
-2.631402614397233553e+00,-1.025419717092937555e+00,-3.558829283627012400e-05,-1.528030987592134404e-01,-2.024348493444317221e+00,1.539499651636857536e+00
-2.630706808046043843e+00,-1.022611272911625901e+00,6.536132806742641493e-05,-1.477869927702050445e-01,-2.032386087942371411e+00,1.543039475570280983e+00
-2.630198381997821855e+00,-1.019808291705118553e+00,-1.126612941013774858e-04,-1.438862398851162572e-01,-2.039017865861916246e+00,1.545951040848989377e+00
-2.629542675073935687e+00,-1.016886686599259626e+00,-2.270631184844717500e-04,-1.389654310085911004e-01,-2.046757830944662793e+00,1.549508242879704234e+00
-2.628473667743581821e+00,-1.014101187565860318e+00,2.220755540123804769e-04,-1.307882027153272342e-01,-2.057933986657455971e+00,1.554965846723280976e+00
-2.628740924406279156e+00,-1.009150919226415644e+00,4.210314945565432751e-05,-1.278206078334862272e-01,-2.066384772846996842e+00,1.557920433597166143e+00
-2.629442193027196062e+00,-1.004428179784587982e+00,9.498357895004771491e-05,-1.245651705295008072e-01,-2.075413253270931069e+00,1.560698197241687346e+00
-2.630654692138338913e+00,-9.999119137105124677e-01,2.636214421965797161e-04,-1.217325150769793252e-01,-2.084272323670304683e+00,1.562904615346069725e+00
-2.632511376217722798e+00,-9.956570680297794906e-01,1.496950401692194411e-04,-1.214717080510510222e-01,-2.090497782113599268e+00,1.563296072120016866e+00
-2.634624327970685798e+00,-9.915451589167092461e-01,5.503421735915956306e-06,-1.223780902641832119e-01,-2.095593803700610991e+00,1.562921069237708460e+00
-2.636725222726130635e+00,-9.874205442342426364e-01,-1.032642854325016828e-04,-1.232651039063697856e-01,-2.100747999839669422e+00,1.562602049030102025e+00
-2.638656293525692753e+00,-9.831905366679016822e-01,-8.545459344525495847e-05,-1.231977685630130104e-01,-2.106931190209563098e+00,1.562964390822861649e+00
-2.640399966048298630e+00,-9.789066746123876728e-01,2.091655902449270250e-04,-1.219934597742586280e-01,-2.114383226290752038e+00,1.564164398031214320e+00
-2.642349919093726296e+00,-9.747787256449738091e-01,1.781747872230819880e-04,-1.227668617355183039e-01,-2.119592156595349941e+00,1.564119320089023102e+00
-2.644421689116343455e+00,-9.708053306064718946e-01,9.270791576112408228e-05,-1.247409002631558184e-01,-2.123531139582931271e+00,1.563349294525677058e+00
-2.646557258308477323e+00,-9.668896545991383373e-01,-2.634645759580066943e-05,-1.273444738329460868e-01,-2.126814996932232749e+00,1.562208530651342242e+00
-2.648640267266334281e+00,-9.629312155122577987e-01,-1.136658109153979718e-04,-1.297151901676252828e-01,-2.130326094371135515e+00,1.561262599133529605e+00
-2.650547521647626414e+00,-9.589013738677928389e-01,-3.874575710156695496e-06,-1.309913963916942981e-01,-2.134966992598551716e+00,1.561103687902660742e+00
-2.652420762281437305e+00,-9.548625341024299384e-01,-3.841909728749363928e-05,-1.324346474133124008e-01,-2.139253574096381172e+00,1.560849837103568616e+00
-2.654247870147599109e+00,-9.507830396519787453e-01,-1.982745545074677401e-04,-1.337309557873337107e-01,-2.143546552472844091e+00,1.560677300985638283e+00
-2.655764464156077587e+00,-9.466315509625800040e-01,3.072846608345794484e-04,-1.323213556200315832e-01,-2.150852210236221307e+00,1.562406290027325673e+00
-2.656872368756276970e+00,-9.426421516394067890e-01,2.499472593630376605e-03,-1.270998185953491066e-01,-2.162776319512288659e+00,1.567096338445214343e+00
-2.658098876995335758e+00,-9.392285848414512195e-01,5.765127620726534508e-03,-1.231493454969731227e-01,-2.173948862026434892e+00,1.571437762390768267e+00
-2.659367881936266276e+00,-9.369844593127391041e-01,1.162496673957252868e-02,-1.202661587674997562e-01,-2.185358189542810692e+00,1.576042654049184311e+00
-2.660655022040111728e+00,-9.369045300467753190e-01,2.222412362821010040e-02,-1.191127213283162400e-01,-2.197384996955334291e+00,1.581197295836086480e+00
-2.661829214574588764e+00,-9.409519391097264096e-01,4.107591691548450469e-02,-1.210272473883128169e-01,-2.210016289792166244e+00,1.587137466937359020e+00
-2.663254362585090185e+00,-9.507795016277296174e-01,7.025977517342793521e-02,-1.319721004936178499e-01,-2.218814547967221884e+00,1.590634902007787010e+00
-2.665042640137082586e+00,-9.671658888249614616e-01,1.114084186422806128e-01,-1.534184181278824000e-01,-2.223541712441131857e+00,1.591172132951304663e+00
-2.666741697539779743e+00,-9.889924551584559076e-01,1.635114823844422138e-01,-1.779707009816386687e-01,-2.230260897879580373e+00,1.593108439283276612e+00
-2.668371899084891474e+00,-1.011710757222734403e+00,2.158540715963986334e-01,-2.027976982869619804e-01,-2.236150484845546238e+00,1.594610008266670098e+00
-2.670595803667293211e+00,-1.034487934192042768e+00,2.668046892121631597e-01,-2.326817398285604410e-01,-2.237122261967244619e+00,1.592103685092527865e+00
-2.672494044390950840e+00,-1.054343820501772555e+00,3.112119842836398309e-01,-2.565534729008240311e-01,-2.239793022009640922e+00,1.591153302089074018e+00
-2.673659141918007798e+00,-1.068360781645725455e+00,3.432789297675950535e-01,-2.697826683261398961e-01,-2.245194391965840808e+00,1.593044634394032544e+00
-2.674059811490554495e+00,-1.075478077618209571e+00,3.604902520563904034e-01,-2.729623930696585821e-01,-2.251480033787525592e+00,1.596680753207579517e+00
